Score,ID,Text
2,793,#fanzone #world #worldcup #wales #rugby #england #flag #twickers #sport #stadium @ Twickenham Rugby HQ https://t.co/uDeUJqedgo
2,294,Gay but this is making me so excited for the World Cup to start _ôè_ http://t.co/DGB18fjK3a
-1,364,A home World Cup starts here @andy_hsport #IamEngland @ The Refinery https://t.co/8dumv9MgJD
-1,30,@JonnyWilkinson Said that last World Cup. And every 6N since.
2,843,World Cup vibes _ôè__ôïë_ôè_ #rwc2015 @ Richmond Park https://t.co/H8MWDukLzO
2,316,Tonight at 10pm  It's the World Cup of wrestling on @IMPACTWRESTLING Who's watching? #TNAFamily
2,406,@BBCSport I thought England were doing pretty well before the a World Cup
-2,856,At the O2 arena for the official England World Cup send off.
2,317,https://t.co/J7XR6SWlpI The _ìedia Podcast 3 John Oliver and World Cup take over the US
0,27,@HellblazerVice Guido Buchwald  the German defender from the 1990 World Cup
1,431,So here's where we camp out for the Quidditch World Cup! #potterhead #harrypotter #quidditchäó_ https://t.co/q8rqGhfI9v
-1,373,Steak 4:0 Sushi .. womens world cup final #Football
0,302,@justyn_lfc @hitman8976rawk You didn't watch world cup or copa America... _ôÖ_
2,320,World Cup 2018 qualification draw http://t.co/1c6Hawk5Sc via @BBCSport
2,305,Will be on @SkyNews at 3:30 talking corruption and the World Cup. #FromRussiaWithCash
-1,625,"""""This could be their World Cup final"""""""" fucking hell Owen"""""""
-1,631,Line up 1966 world cup @ Moor Park Golf Club https://t.co/SI56v2Drax
1,239,The decision makers of this World Cup!!! #WearTheRose @ Twickenham Stadium https://t.co/eBIzaWrEnE
1,427,Top evening at the O2 for England's World Cup launch. #weartheroseäó_ https://t.co/keXmKMCvwy
1,485,@HassGeee @Blakanese_ he's never won a world cup tho
2,144,The original football World Cup _ôèÊ#latergram @ Halcyon Gallery https://t.co/S8usV1tmW9
2,189,Drinking a Zinzan's World Cup Drop by @WindsorEtonBrew at @theparcelyard äóî https://t.co/44WK42gYYp
1,668,The World Cup and beer. #silverbacknerd @ London  United Kingdom https://t.co/i3cOSHsrN6
2,654,World Cup vibes _ôè__ôïë_ôè_ #rwc2015 @ Richmond Park https://t.co/Hza1CShvCZ
2,934,Why is it fair for wales to play at home if its not their world cup #rugbyworldcup
2,113,World Cup final was incredible _ôè_ @ Twickenham Rugy Stadium https://t.co/N3U9xvyc8A
1,541,India cricket team win world cup #wts3
0,441,6am on our way to America's Cup World Series. äÖó¥Ÿè @ Southsea Beach https://t.co/VFAOzutZ96
2,548,Billy Vunipola out of World Cup http://t.co/0qXc5OMuLj #London http://t.co/srCpUudC2r
-2,254,It must be the World Cup... I had to do a red wash @ Ealing Broadway https://t.co/S4yIWwWd8l
0,605,Quaffable bitter  showcases the new world hops and is very balanced. ... (Zinzan's World Cup Drop) http://t.co/tZ35Pr0EJF
2,389,The cup that caused the controversy. To me  it's just a cup. Definitely more interested in theäó_ https://t.co/jmM4WN0qM4
0,259,Awww - there's a Second Cup in London!   #memoriesofCanada (@ Second Cup in London) https://t.co/Ni043NS2tt
-1,262,Arsenal // The winners of 10 FA Cup Titles  2 League Cup Titles  1 UEFAäó_ https://t.co/q937uRQm1w
2,3,I need a red cup!!! Red cup season...! Woohoo äù_¥ŸèäÖ´¥Ÿè
1,557,@SiobhanLydon @curtainqueen @Scientits Iäó»m not a cup  never mind an A cup!
2,506,Rugby! Rugby! Rugby! #IREvROM #rwc2015 @ Wembley Stadium https://t.co/Hl2fE9Iodk
2,184,There is nothing in the world that a cup of tea can't fix äÖ´¥Ÿè _ôˆå_ôˆ_ _ôñ‡ @captaindunkno @ Kensal Rise https://t.co/QZZ523DA8k
0,263,Burgess earns World Cup call-up http://t.co/ust9AAfJ2C #London http://t.co/xj1c0zN0Oq
-2,364,@MachineGun1967 @browser1983 @MsMelanieSykes yeah  but they did win the World Cup lol
2,76,Bok Support @ World Cup Winners ! (at Trafalgar Square) [pic] äóî https://t.co/sEsjIjymBL
2,350,Racing cancelled & so in the bar. (@ America's Cup World Series) https://t.co/zm3wG7Do0A http://t.co/NhjGXyc75P
2,441,rugbyworldcup.2015 1 Month until the first game of the World Cup! #RWC2015 @ TWITTER/WHERESPORTSLIVE https://t.co/IkZtolOqyg
1,315,That time I met @georgietwigg ... In the Netherlands of all places _ôïó at the Hockey World Cupäó_ https://t.co/uUNfGqXnB3
-1,115,Trend Alert: 'World Cup'. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/owjG1dKaRY
1,440,First game of the World Cup! #rwc2015 @ Olympic Stadium Stratford https://t.co/JEVK5s46Zq
1,85,End of summer time  a flower and a cup of wine... @ A Corner of the World https://t.co/e6tUtPwK6y
0,923,Me and Daniel with England World Cup Winner Martin Corry http://t.co/zsXrukyf52
2,488,World Cup Semi-finals _ôˆË_ôˆ__ôè__ôˆ__ôˆË #rsavnzl @ Twickenham Stadium https://t.co/Fd2v6rlVyC
2,145,World Cup U17 finals leggo come on you super eaglets!!! #Nigeria
2,223,BEST DAY EVER!!!!! Shout out to Bonj for taking me to the World Cupäó_ https://t.co/emLK5q0jhb
2,661,Great day supporting the Irish at the World Cup _ôˆ¬_ôˆÈ _ôè_ @ Wembley Stadium https://t.co/x5lKI028DL
0,266,World Cup volunteer ban 'disgraceful' http://t.co/C43e9i9msJ #London http://t.co/hl609UEr0w
0,359,Next World Cup we will be using technology to win it. #englishandproud @äó_ https://t.co/rN8g4a2zox
2,357,#Top3Apps for '2006 World Cup'  Twitter for iPhone 28% twitterfeed 14% Twitter for Android 13%
1,206,Exciting to be at Twickenham with samsungmobile for the last @englandrugby game before the World Cupäó_ https://t.co/wfc1ghi36N
2,323,Trend Alert: '2006 World Cup'. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/AJwY48lhBv
1,527,#tedtotoe for a week away from the World Cup in Asia @ BA Business Loungeäó_ https://t.co/WjojMGdl7t
1,656,Unbelievable defending by the Aussies think they will walk this World Cup
1,100,The Economist Espresso: Forecasting rugbyäó»s World Cup Winner ! http://t.co/499AyNS1JU
1,869,My World Cup #ausvsfiji #rugbyworldcup #milleniumstadium @ Millenium Stadium Cardiff https://t.co/1gNVKnX2y1
2,862,Here we go sports fans @Dafabet World Cup of pool @matchroomsport http://t.co/Ti9DY43rv1
1,878,Enactus World cup here we come!!!! #EWC15 #JoBerg2015 @ Heathrow Terminaläó_ https://t.co/ApSkCpxOsD
2,119,Drinking a Zinzan's World Cup Drop by @WindsorEtonBrew at @theparcelyard äóî https://t.co/OqB2S2eGzG #photo
2,107,The World Cup is coming to town! #RWC2015 #letsgetthispartystarted @ The Cabbage Patch https://t.co/LJHwNWdqqI
2,23,@8Fact_Footballl @Footy_Jokes  scheweinsteiger is only saying that because he took the World Cup that game
1,184,rileybrooks81 putting in the extra work for Brizzy Aged World Cupäó_ https://t.co/1wMMibM5ch
1,435,World Cup cupcakes #passionpassport #exploretheglobe #instatravel #travelgram #instadaily #lpäó_ https://t.co/G3JzNbDdX9
1,826,Trend Alert: '2022 World Cup'. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/clhcybnFMy
2,834,England. World Cup. Group Stage exit. 
1,131,Philip Lahm asked for a photo with the World Cup winning captain... Heäó_ https://t.co/ps658eFpX9
1,571,As If I needed any other reason to follow Japan in this World Cup #BraveBlossoms #RWC2015
0,201,Amazing start to the World Cup! #ENGLAND _ôë__ôè__ôè__ôè_ @ Twickenham Stadium https://t.co/CqSsShuM3A
2,618,Congratulations to all those announced in the @englandrugby World Cup squad! #22daystogo #carryushomeäó_ https://t.co/fBS0qo6JSh
2,647,Boycotting the World Cup for the opening game _ôêù_ô€è_ôè_ #harlequins #wasps @äó_ https://t.co/2qX1bF2FA9
2,331,Drinking a Zinzan's World Cup Drop by @WindsorEtonBrew at @theparcelyard äóî https://t.co/zVrvf2Uq7U #photo
0,371,World Cup warm up match  Barbarians v Samoa @ Olympic Stadium https://t.co/CcUG3BLBFj
1,442,Gerarrd & English media hates Ozil because of what he's done at World Cup 2010 _ôÖÊ
-2,341,England 19 - 9 France. It's such a shame that Dylan Hartley won't be playing in the World Cup.äó_ https://t.co/Oq6tAQxIo6
-1,279,https://t.co/J7XR6SWlpI _¢he Media Podcast 3 John Oliver and World Cup take over the US
2,214,Drinking a Zinzan's World Cup Drop by @WindsorEtonBrew at @heathrowairport äóî http://t.co/7iCbn6FACU
2,302,This is where Americas Cup World Series will be this weekend. (@ The Bandstand) https://t.co/KKVClKXPvj http://t.co/Q43TCvCjzI
2,906,If the Rugby World inspires you get along to @BarkingRugby Wednesdays 7pm Touch Rugby new faces always welcome @lbbdcouncil male/female
1,318,Rugby #rugby #carrythemhome #weartherose #ENGVIRE @ Twickenham Rugby Staduim https://t.co/WTgeEoneVM
-1,856,Rugby! Rugby! Rugby! (@ Twickenham Stadium in Twickenham  Greater London) https://t.co/iLrjz8qp2A
-2,11,@ChrisHidden you mean league cup final winners? UEFA Cup finalists?
2,672,What a performance!!!! 4-1 in your cup final 4-1 in your cup final!! YID ARMY #COYS @ Tottenhamäó_ https://t.co/2v73SVwUiF
0,609,Another two away cup draws! 1 out of 8 cup ties at home this season!
0,534,@SacredHeartTedd huge well done 2 Yr5/6 tag rugby team - first foray into the rugby world saw them in Semi-Finals! http://t.co/dlcp03Xpo3
-1,476,Jonny Wilkinson @ World Rugby Awards 2015 https://t.co/lBCO3YXjzB
0,52,RUGBY WORLD CUPŒæ2015 http://t.co/VK3SvrCBeb http://t.co/ZzqIUWnuzJ
1,433,World Rugby Awards @ Battersea Evolution https://t.co/frps8amIX9
1,71,The world is oval @ Twickenham Rugby Staduim https://t.co/i3OiStyztO
2,541,Guest ale for the world cup is Brains! Shipping it up the M4 doesn't make it taste any better.äó_ https://t.co/eXz9wx1QOX
2,572,Missed the England game... Buuuuut super excited for the World Cup! _ôè_  #carrythemhome
1,736,England women finishing third in the world cup  brilliant achievement! #Lionesses
0,575,An unbelievable time at Twickenham today! What a win for the @wallabies ! Into the World Cup finaläó_ https://t.co/rGU3lDnT9d
0,65,@jonnorris12 He voted for the World Cup to be in Qatar. Everyone of them that did that got a bung. Why else?
0,301,Trend Alert: '2022 World Cup in Qatar'. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/7fDh1T3uuc
-2,461,_ôè_RUGBY WORLD CUP 2015_ôè_ Getting dirty with my boys @claudim4r @randallwatson @aaronwit86äó_ https://t.co/PvmxG8LFzj
2,829,Drinking a Zinzan's World Cup Drop by @WindsorEtonBrew @ Thornbury Castle äóî http://t.co/MKo0tO87Z1
1,288,8 Sarries players in the England World Cup squad.. Just sayin' #Saracens
0,86,"""""Cole mindful of 'World Cup bubble' - BBC Sport"""""""" #feedly http://t.co/XSEtg1I4sx"""""""
2,41,I know Wales were supposed to win this world cup but both these teams would have creamed them.
-2,574,Been capped for world cup 2015! What an honour! #onenationoneteam #rwc2015 @ Hampton Court Palace https://t.co/udvZBL4lmr
